transaction_id,amount,timestamp,location,device_type,merchant_category,transaction_type,previous_transaction_gap,is_new_device,hour,is_night,fraud_label
TXN105223,2190.95,2026-03-30 14:59:30,Bangalore,Android,Electronics,QR-Scan,920,0,14,0,0
TXN105224,2553.99,2026-03-29 03:20:30,Unknown,Android,Entertainment,QR-Scan,907,0,3,1,1
TXN105225,295.52,2026-03-29 15:16:30,International,iOS,Jewelry,Merchant-Payment,3211,0,15,0,1
TXN105226,4377.03,2026-03-27 00:25:30,Mumbai,Android,Gambling,Merchant-Payment,2720,0,0,1,1
TXN105227,10785.65,2026-03-30 08:43:30,International,Android,Electronics,Peer-to-Peer,4896,1,8,0,1
TXN105228,822.86,2026-03-30 10:45:30,Unknown,iOS,Entertainment,QR-Scan,793,0,10,0,0
TXN105229,4554.13,2026-03-30 19:25:30,International,Android,Groceries,Merchant-Payment,8768,0,19,0,0
TXN105230,5464.23,2026-03-26 03:38:30,Unknown,Android,Entertainment,Merchant-Payment,9920,0,3,1,0
TXN105231,2717.9,2026-03-25 07:05:30,Delhi,iOS,Jewelry,Peer-to-Peer,5544,0,7,0,0
TXN105232,6038.19,2026-03-30 22:09:30,Bangalore,Android,Jewelry,QR-Scan,3726,0,22,0,0
TXN105233,2644.37,2026-03-31 05:39:30,Delhi,Android,Transfer,Merchant-Payment,8192,0,5,1,0
TXN105234,3512.33,2026-03-27 00:26:30,International,Old Android,Jewelry,Merchant-Payment,5162,1,0,1,1
TXN105235,36.9,2026-03-25 13:46:30,Hyderabad,iOS,Transfer,Peer-to-Peer,1361,0,13,0,0
TXN105236,5883.74,2026-03-30 14:07:30,Bangalore,iOS,Electronics,Peer-to-Peer,2049,0,14,0,0
TXN105237,5413.83,2026-03-30 08:28:30,Unknown,Old Android,Entertainment,Merchant-Payment,6253,0,8,0,0
TXN105238,195.79,2026-03-28 13:10:30,Unknown,iOS,Gambling,Merchant-Payment,6099,0,13,0,0
TXN105239,2296.31,2026-03-29 18:26:30,Unknown,Android,Transfer,Peer-to-Peer,3197,0,18,0,0
TXN105240,19323.75,2026-03-30 13:49:30,Mumbai,Android,Entertainment,Peer-to-Peer,9280,0,13,0,0
TXN105241,2729.99,2026-03-27 02:23:30,Hyderabad,iOS,Entertainment,QR-Scan,206,0,2,1,0
TXN105242,3485.23,2026-03-28 00:22:30,Hyderabad,Android,Transfer,QR-Scan,3316,0,0,1,0
TXN105243,12035.85,2026-03-28 22:13:30,Mumbai,Android,Electronics,QR-Scan,6734,0,22,0,0
TXN105244,6316.17,2026-03-28 17:17:30,International,Android,Groceries,Peer-to-Peer,8815,1,17,0,1
TXN105245,4362.21,2026-03-28 07:15:30,Delhi,Android,Jewelry,QR-Scan,1678,0,7,0,0
TXN105246,7992.61,2026-03-26 11:50:30,Hyderabad,Android,Transfer,Merchant-Payment,3013,0,11,0,0
TXN105247,9988.99,2026-03-30 02:19:30,Hyderabad,Android,Entertainment,Merchant-Payment,7548,0,2,1,0
TXN105248,3052.2,2026-03-30 01:00:30,Bangalore,Android,Transfer,QR-Scan,1872,0,1,1,0
TXN105249,3222.82,2026-03-25 13:00:30,Delhi,Android,Electronics,Peer-to-Peer,8271,0,13,0,0
TXN105250,2439.22,2026-03-29 14:15:30,Hyderabad,Android,Electronics,QR-Scan,6559,0,14,0,0
TXN105251,17011.91,2026-03-31 05:02:30,International,Android,Jewelry,Peer-to-Peer,9669,0,5,1,1
TXN105252,5972.86,2026-03-31 03:15:30,Mumbai,Android,Groceries,Peer-to-Peer,4735,0,3,1,0
TXN105253,434.46,2026-03-27 11:24:30,Hyderabad,Web,Groceries,Peer-to-Peer,5790,0,11,0,0
TXN105254,9937.4,2026-03-27 20:02:30,Bangalore,iOS,Jewelry,Merchant-Payment,6935,0,20,0,0
TXN105255,3275.02,2026-03-26 02:49:30,Mumbai,Android,Entertainment,Merchant-Payment,3229,0,2,1,0
TXN105256,356.16,2026-03-26 05:16:30,Unknown,iOS,Electronics,Merchant-Payment,2336,0,5,1,0
TXN105257,3989.4,2026-03-25 09:14:30,Unknown,Android,Entertainment,QR-Scan,1726,0,9,0,0
TXN105258,2699.25,2026-03-28 10:27:30,Delhi,iOS,Entertainment,QR-Scan,5738,0,10,0,0
TXN105259,10508.41,2026-03-25 07:03:30,Hyderabad,Android,Groceries,Merchant-Payment,9307,0,7,0,0
TXN105260,1140.75,2026-03-26 11:22:30,Bangalore,Android,Entertainment,Peer-to-Peer,5986,0,11,0,0
TXN105261,8756.87,2026-03-29 23:57:30,Bangalore,Android,Jewelry,Merchant-Payment,7217,0,23,1,1
TXN105262,4078.71,2026-03-25 09:35:30,International,Android,Groceries,Peer-to-Peer,161,0,9,0,0
TXN105263,280.79,2026-03-29 12:30:30,Hyderabad,iOS,Entertainment,Merchant-Payment,1426,1,12,0,0
TXN105264,17850.21,2026-03-24 19:30:30,International,Android,Transfer,Merchant-Payment,1734,0,19,0,0
TXN105265,3593.51,2026-03-24 17:40:30,International,Android,Electronics,Peer-to-Peer,2523,0,17,0,0
TXN105266,1718.63,2026-03-26 08:10:30,Bangalore,Android,Entertainment,QR-Scan,7167,0,8,0,0
TXN105267,3168.8,2026-03-25 02:50:30,Unknown,Android,Jewelry,Merchant-Payment,602,0,2,1,1
TXN105268,9754.64,2026-03-26 14:04:30,Delhi,Android,Transfer,Peer-to-Peer,9748,0,14,0,0
TXN105269,1818.52,2026-03-25 13:54:30,Bangalore,Android,Groceries,Peer-to-Peer,4685,0,13,0,0
TXN105270,1070.15,2026-03-25 11:05:30,Bangalore,Web,Electronics,QR-Scan,1521,0,11,0,0
TXN105271,690.98,2026-03-28 00:17:30,Delhi,Android,Groceries,QR-Scan,2391,0,0,1,0
TXN105272,1768.11,2026-03-27 14:02:30,Unknown,Android,Entertainment,QR-Scan,9098,0,14,0,0
TXN105273,7571.73,2026-03-26 01:19:30,Bangalore,Web,Gambling,QR-Scan,9843,1,1,1,1
TXN105274,3189.76,2026-03-25 09:29:30,International,iOS,Groceries,Merchant-Payment,1118,0,9,0,0
TXN105275,1290.5,2026-03-28 22:49:30,Hyderabad,Android,Jewelry,QR-Scan,7301,0,22,0,0
TXN105276,908.72,2026-03-30 12:23:30,International,Android,Groceries,Merchant-Payment,9717,0,12,0,0
TXN105277,2022.8,2026-03-26 12:11:30,International,Android,Groceries,QR-Scan,4722,0,12,0,0
TXN105278,14060.76,2026-03-28 00:46:30,International,Android,Electronics,Merchant-Payment,6142,0,0,1,0
TXN105279,2100.56,2026-03-27 08:58:30,Bangalore,Android,Jewelry,Peer-to-Peer,3081,1,8,0,0
TXN105280,22166.21,2026-03-26 20:17:30,Delhi,iOS,Entertainment,QR-Scan,7940,0,20,0,0
TXN105281,3320.18,2026-03-28 13:54:30,Unknown,Android,Groceries,Merchant-Payment,4778,0,13,0,0
TXN105282,987.16,2026-03-29 18:19:30,Mumbai,Android,Jewelry,Merchant-Payment,7266,0,18,0,0
TXN105283,11088.47,2026-03-28 01:57:30,Hyderabad,Old Android,Groceries,QR-Scan,3802,0,1,1,0
TXN105284,3084.22,2026-03-31 09:58:30,Hyderabad,Android,Gambling,Merchant-Payment,7058,0,9,0,1
TXN105285,6183.71,2026-03-31 12:49:30,Mumbai,iOS,Groceries,QR-Scan,7511,0,12,0,0
TXN105286,20586.51,2026-03-25 13:56:30,Mumbai,Android,Groceries,Peer-to-Peer,8100,0,13,0,0
TXN105287,257.39,2026-03-29 23:37:30,Bangalore,iOS,Entertainment,Peer-to-Peer,6082,0,23,1,0
TXN105288,508.47,2026-03-27 14:56:30,Mumbai,iOS,Jewelry,QR-Scan,3628,0,14,0,0
TXN105289,6372.99,2026-03-28 06:32:30,Bangalore,iOS,Gambling,Peer-to-Peer,4381,0,6,0,0
TXN105290,1655.21,2026-03-26 04:43:30,Bangalore,iOS,Gambling,Merchant-Payment,5380,0,4,1,1
TXN105291,1018.55,2026-03-25 10:43:30,Delhi,Android,Jewelry,Merchant-Payment,2543,0,10,0,0
TXN105292,200.79,2026-03-31 10:34:30,Bangalore,Android,Jewelry,QR-Scan,4451,0,10,0,0
TXN105293,110.44,2026-03-25 22:31:30,Hyderabad,Android,Entertainment,Peer-to-Peer,6961,0,22,0,0
TXN105294,7446.86,2026-03-26 02:34:30,International,Android,Groceries,Peer-to-Peer,200,0,2,1,0
TXN105295,721.85,2026-03-28 03:02:30,Delhi,Web,Electronics,Peer-to-Peer,6997,0,3,1,0
TXN105296,3152.93,2026-03-31 10:21:30,Hyderabad,iOS,Transfer,QR-Scan,2184,0,10,0,0
TXN105297,4655.71,2026-03-26 15:18:30,Hyderabad,Web,Gambling,QR-Scan,5044,0,15,0,0
TXN105298,2796.16,2026-03-28 04:51:30,Bangalore,Android,Groceries,Merchant-Payment,4037,1,4,1,0
TXN105299,137.4,2026-03-24 17:49:30,Delhi,Android,Groceries,Merchant-Payment,5013,0,17,0,1
TXN105300,7650.86,2026-03-28 21:42:30,Unknown,Android,Transfer,Merchant-Payment,7835,0,21,0,0
TXN105301,52.84,2026-03-31 10:52:30,International,Android,Electronics,QR-Scan,3494,1,10,0,1
TXN105302,7175.11,2026-03-25 07:09:30,Bangalore,Android,Gambling,Merchant-Payment,3973,0,7,0,0
TXN105303,11188.88,2026-03-27 06:49:30,International,Android,Electronics,QR-Scan,9557,0,6,0,0
TXN105304,2835.57,2026-03-29 09:21:30,Delhi,Android,Electronics,Merchant-Payment,1853,0,9,0,1
TXN105305,3834.43,2026-03-26 20:25:30,Bangalore,iOS,Jewelry,QR-Scan,8580,0,20,0,0
TXN105306,3240.71,2026-03-25 03:46:30,Delhi,iOS,Gambling,Merchant-Payment,1663,0,3,1,1
TXN105307,2465.0,2026-03-26 13:29:30,Mumbai,Android,Groceries,QR-Scan,7590,0,13,0,0
TXN105308,10920.66,2026-03-27 01:03:30,Bangalore,Android,Groceries,Merchant-Payment,213,0,1,1,0
TXN105309,11218.45,2026-03-28 16:36:30,Bangalore,iOS,Groceries,Peer-to-Peer,4656,1,16,0,0
TXN105310,2045.98,2026-03-29 16:15:30,Hyderabad,iOS,Entertainment,Merchant-Payment,8750,0,16,0,0
TXN105311,4773.47,2026-03-27 02:25:30,Unknown,Android,Transfer,Merchant-Payment,3120,0,2,1,0
TXN105312,13080.15,2026-03-27 05:31:30,Unknown,iOS,Jewelry,Merchant-Payment,6646,0,5,1,1
TXN105313,16358.55,2026-03-29 00:36:30,International,Android,Entertainment,Peer-to-Peer,2692,0,0,1,0
TXN105314,3556.14,2026-03-28 13:02:30,Delhi,Android,Electronics,Peer-to-Peer,1995,1,13,0,0
TXN105315,3014.93,2026-03-30 15:13:30,Mumbai,Android,Electronics,Merchant-Payment,5049,0,15,0,0
TXN105316,1633.46,2026-03-26 17:33:30,Mumbai,Android,Jewelry,Merchant-Payment,475,0,17,0,0
TXN105317,15955.32,2026-03-28 19:26:30,Bangalore,iOS,Gambling,QR-Scan,9960,0,19,0,0
TXN105318,770.5,2026-03-25 15:46:30,Delhi,Web,Transfer,QR-Scan,8234,0,15,0,0
TXN105319,4335.47,2026-03-28 10:36:30,Mumbai,Old Android,Transfer,QR-Scan,3993,0,10,0,0
TXN105320,1660.26,2026-03-28 07:06:30,Delhi,iOS,Groceries,Merchant-Payment,4824,0,7,0,0
TXN105321,1635.64,2026-03-25 11:35:30,Delhi,iOS,Electronics,Peer-to-Peer,3518,0,11,0,0
TXN105322,2595.71,2026-03-28 11:26:30,Delhi,iOS,Gambling,QR-Scan,2269,0,11,0,0
TXN105323,33597.82,2026-03-26 20:05:30,Mumbai,Android,Groceries,Merchant-Payment,9837,0,20,0,0
TXN105324,282.67,2026-03-29 09:30:30,Hyderabad,Android,Gambling,Merchant-Payment,940,0,9,0,0
TXN105325,4320.17,2026-03-30 18:09:30,Hyderabad,Android,Groceries,QR-Scan,4439,0,18,0,0
TXN105326,430.91,2026-03-29 11:02:30,International,Old Android,Entertainment,QR-Scan,6299,1,11,0,1
TXN105327,839.26,2026-03-29 23:32:30,Mumbai,Android,Jewelry,Peer-to-Peer,2986,1,23,1,1
TXN105328,2895.19,2026-03-28 05:46:30,Unknown,iOS,Gambling,QR-Scan,4990,0,5,1,1
TXN105329,3571.45,2026-03-30 06:42:30,Unknown,Android,Transfer,Merchant-Payment,6029,0,6,0,0
TXN105330,1497.37,2026-03-26 08:30:30,Delhi,Android,Gambling,Merchant-Payment,9557,0,8,0,0
TXN105331,1902.33,2026-03-26 09:12:30,Bangalore,Android,Gambling,QR-Scan,9043,0,9,0,0
TXN105332,454.92,2026-03-28 10:32:30,Hyderabad,iOS,Electronics,Merchant-Payment,8423,0,10,0,0
TXN105333,1806.43,2026-03-25 22:30:30,Bangalore,iOS,Transfer,Merchant-Payment,2500,0,22,0,0
TXN105334,16989.78,2026-03-29 09:34:30,Hyderabad,Android,Groceries,QR-Scan,7621,0,9,0,1
TXN105335,14475.58,2026-03-27 21:17:30,Delhi,iOS,Jewelry,Peer-to-Peer,4305,0,21,0,0
TXN105336,2038.93,2026-03-31 07:33:30,Delhi,Android,Jewelry,QR-Scan,2904,0,7,0,0
TXN105337,4229.79,2026-03-29 19:18:30,Bangalore,Old Android,Electronics,Peer-to-Peer,7764,0,19,0,0
TXN105338,12017.3,2026-03-30 23:17:30,Mumbai,Android,Transfer,QR-Scan,7965,0,23,1,0
TXN105339,31.02,2026-03-25 10:46:30,Mumbai,Android,Jewelry,Merchant-Payment,9431,0,10,0,0
TXN105340,8321.68,2026-03-31 06:48:30,Mumbai,Android,Gambling,Peer-to-Peer,2075,0,6,0,0
TXN105341,14818.22,2026-03-29 10:04:30,Delhi,iOS,Transfer,QR-Scan,7826,0,10,0,0
TXN105342,478.84,2026-03-30 08:55:30,Delhi,Android,Entertainment,Peer-to-Peer,2066,0,8,0,0
TXN105343,880.39,2026-03-28 07:48:30,International,iOS,Electronics,Merchant-Payment,8822,0,7,0,0
TXN105344,16188.55,2026-03-28 11:20:30,Delhi,iOS,Jewelry,Peer-to-Peer,3209,0,11,0,0
TXN105345,3855.98,2026-03-30 02:42:30,International,Android,Transfer,Peer-to-Peer,4675,0,2,1,0
TXN105346,71.49,2026-03-26 13:07:30,Mumbai,Android,Transfer,QR-Scan,9095,0,13,0,0
TXN105347,1489.55,2026-03-31 10:36:30,Delhi,Old Android,Electronics,Merchant-Payment,9246,0,10,0,0
TXN105348,2988.67,2026-03-28 21:16:30,Hyderabad,iOS,Jewelry,Peer-to-Peer,123,0,21,0,0
TXN105349,5903.05,2026-03-30 12:13:30,Mumbai,Android,Transfer,Merchant-Payment,957,1,12,0,0
TXN105350,6605.54,2026-03-29 19:42:30,Mumbai,Android,Entertainment,Merchant-Payment,5097,0,19,0,0
TXN105351,26931.93,2026-03-31 08:49:30,Unknown,Android,Transfer,Merchant-Payment,987,0,8,0,0
TXN105352,1694.96,2026-03-25 22:04:30,Unknown,Android,Electronics,Merchant-Payment,9444,0,22,0,0
TXN105353,3863.33,2026-03-29 01:32:30,Hyderabad,Android,Groceries,Peer-to-Peer,4434,0,1,1,0
TXN105354,3810.6,2026-03-27 15:29:30,Unknown,iOS,Entertainment,Merchant-Payment,991,0,15,0,0
TXN105355,2601.39,2026-03-26 18:05:30,Delhi,iOS,Jewelry,Peer-to-Peer,7926,0,18,0,0
TXN105356,926.6,2026-03-27 23:46:30,International,iOS,Jewelry,Peer-to-Peer,5557,0,23,1,1
TXN105357,18961.56,2026-03-25 20:45:30,Unknown,Android,Electronics,Peer-to-Peer,9094,0,20,0,0
TXN105358,9597.41,2026-03-27 07:26:30,Delhi,iOS,Electronics,Merchant-Payment,6826,0,7,0,0
TXN105359,3449.09,2026-03-26 06:13:30,Mumbai,iOS,Gambling,Peer-to-Peer,4710,0,6,0,0
TXN105360,4622.19,2026-03-31 04:11:30,Delhi,Android,Electronics,Merchant-Payment,7974,0,4,1,0
TXN105361,1289.07,2026-03-27 18:40:30,Hyderabad,Old Android,Groceries,Peer-to-Peer,3581,0,18,0,0
TXN105362,3923.98,2026-03-30 14:56:30,Hyderabad,iOS,Gambling,QR-Scan,2803,0,14,0,0
TXN105363,5936.73,2026-03-29 20:57:30,Bangalore,Android,Gambling,Merchant-Payment,2205,0,20,0,0
TXN105364,3619.75,2026-03-30 21:32:30,Mumbai,iOS,Gambling,Merchant-Payment,872,1,21,0,0
TXN105365,23170.51,2026-03-28 12:04:30,Hyderabad,Android,Jewelry,Peer-to-Peer,2825,0,12,0,0
TXN105366,4725.27,2026-03-27 01:41:30,Hyderabad,iOS,Entertainment,QR-Scan,6096,0,1,1,0
TXN105367,2317.91,2026-03-30 17:21:30,International,Android,Gambling,Merchant-Payment,3404,0,17,0,0
TXN105368,7395.38,2026-03-25 08:31:30,International,iOS,Entertainment,Peer-to-Peer,6154,0,8,0,0
TXN105369,934.43,2026-03-26 04:28:30,International,Android,Jewelry,QR-Scan,5551,0,4,1,1
TXN105370,2426.73,2026-03-29 11:15:30,International,Old Android,Gambling,QR-Scan,3883,0,11,0,0
TXN105371,2130.58,2026-03-29 08:22:30,Mumbai,Android,Transfer,QR-Scan,3208,0,8,0,0
TXN105372,2826.47,2026-03-28 16:33:30,Delhi,Old Android,Groceries,Peer-to-Peer,3098,0,16,0,0
TXN105373,7611.25,2026-03-27 04:39:30,International,Android,Groceries,Peer-to-Peer,3079,1,4,1,1
TXN105374,3309.92,2026-03-31 09:24:30,Hyderabad,Android,Transfer,Merchant-Payment,2639,0,9,0,0
TXN105375,7899.75,2026-03-30 03:32:30,Mumbai,Android,Gambling,QR-Scan,5552,0,3,1,1
TXN105376,4295.88,2026-03-28 16:52:30,Bangalore,iOS,Groceries,QR-Scan,2947,0,16,0,0
TXN105377,2093.28,2026-03-27 03:46:30,Hyderabad,Android,Jewelry,QR-Scan,3472,1,3,1,1
TXN105378,8303.1,2026-03-26 11:53:30,Hyderabad,Android,Jewelry,Merchant-Payment,4303,0,11,0,0
TXN105379,1360.94,2026-03-28 17:21:30,Delhi,iOS,Jewelry,QR-Scan,1625,0,17,0,0
TXN105380,1270.48,2026-03-31 03:41:30,International,iOS,Entertainment,QR-Scan,9718,0,3,1,0
TXN105381,3510.97,2026-03-29 06:27:30,Bangalore,Android,Gambling,QR-Scan,1483,0,6,0,0
TXN105382,1511.27,2026-03-26 07:00:30,Bangalore,iOS,Transfer,Peer-to-Peer,259,0,7,0,0
TXN105383,45.64,2026-03-30 11:11:30,Unknown,Android,Electronics,QR-Scan,454,1,11,0,1
TXN105384,5224.85,2026-03-25 14:32:30,Unknown,iOS,Electronics,QR-Scan,8991,0,14,0,0
TXN105385,3577.92,2026-03-29 03:55:30,Bangalore,Android,Gambling,Peer-to-Peer,4471,0,3,1,1
TXN105386,2948.6,2026-03-26 03:44:30,International,Old Android,Electronics,Peer-to-Peer,2512,0,3,1,0
TXN105387,17051.47,2026-03-27 02:35:30,International,iOS,Jewelry,Peer-to-Peer,4171,1,2,1,1
TXN105388,4233.81,2026-03-27 23:37:30,Mumbai,Android,Gambling,Peer-to-Peer,8434,0,23,1,1
TXN105389,9954.65,2026-03-27 20:37:30,Delhi,Android,Electronics,QR-Scan,5137,0,20,0,0
TXN105390,750.92,2026-03-29 17:32:30,Hyderabad,Web,Jewelry,QR-Scan,1713,0,17,0,0
TXN105391,4210.63,2026-03-31 01:19:30,International,iOS,Gambling,Peer-to-Peer,7427,0,1,1,1
TXN105392,10124.0,2026-03-25 06:46:30,Hyderabad,Android,Electronics,Merchant-Payment,2003,0,6,0,0
TXN105393,4374.61,2026-03-25 14:36:30,Unknown,Android,Entertainment,Peer-to-Peer,8152,0,14,0,0
TXN105394,6329.49,2026-03-30 03:29:30,International,Android,Entertainment,Peer-to-Peer,6255,0,3,1,0
TXN105395,2326.42,2026-03-28 15:40:30,Hyderabad,Android,Jewelry,Peer-to-Peer,3328,0,15,0,0
TXN105396,485.03,2026-03-26 01:26:30,Hyderabad,Android,Electronics,Peer-to-Peer,8689,0,1,1,0
TXN105397,3061.53,2026-03-28 03:15:30,Hyderabad,iOS,Gambling,Merchant-Payment,8036,0,3,1,1
TXN105398,2508.33,2026-03-29 06:35:30,Mumbai,Android,Transfer,Peer-to-Peer,3112,0,6,0,0
TXN105399,10089.29,2026-03-27 10:25:30,International,Android,Gambling,QR-Scan,5242,0,10,0,0
TXN105400,1398.54,2026-03-30 22:37:30,Mumbai,Web,Jewelry,Merchant-Payment,8919,0,22,0,0
TXN105401,17016.13,2026-03-29 01:22:30,Unknown,iOS,Groceries,Peer-to-Peer,1832,0,1,1,0
TXN105402,15866.9,2026-03-30 06:00:30,Delhi,iOS,Groceries,QR-Scan,1822,0,6,0,0
TXN105403,1422.65,2026-03-28 20:24:30,Mumbai,Android,Jewelry,Merchant-Payment,1817,0,20,0,0
TXN105404,2138.95,2026-03-26 14:17:30,International,iOS,Gambling,Merchant-Payment,92,0,14,0,0
TXN105405,11295.51,2026-03-27 20:14:30,International,Android,Groceries,Merchant-Payment,3433,0,20,0,0
TXN105406,16999.32,2026-03-31 08:44:30,Unknown,Android,Entertainment,Merchant-Payment,1970,0,8,0,0
TXN105407,2929.89,2026-03-29 15:08:30,International,Android,Entertainment,QR-Scan,2385,0,15,0,0
TXN105408,1935.65,2026-03-28 09:27:30,Bangalore,Android,Jewelry,Merchant-Payment,3680,1,9,0,0
TXN105409,3733.73,2026-03-24 21:11:30,Hyderabad,Android,Entertainment,Merchant-Payment,603,0,21,0,0
TXN105410,5820.06,2026-03-30 04:10:30,International,Android,Electronics,Merchant-Payment,428,0,4,1,0
TXN105411,1597.41,2026-03-27 00:46:30,Mumbai,Android,Electronics,Merchant-Payment,9649,0,0,1,0
TXN105412,6668.0,2026-03-28 18:28:30,Hyderabad,iOS,Entertainment,Peer-to-Peer,8199,0,18,0,0
TXN105413,265.2,2026-03-31 10:24:30,Hyderabad,iOS,Jewelry,Peer-to-Peer,6264,0,10,0,0
TXN105414,252.75,2026-03-31 01:22:30,International,Android,Jewelry,Peer-to-Peer,2435,0,1,1,1
TXN105415,2441.15,2026-03-24 22:10:30,Bangalore,iOS,Transfer,Peer-to-Peer,1374,0,22,0,0
TXN105416,2180.7,2026-03-26 03:04:30,International,Android,Gambling,QR-Scan,8833,0,3,1,1
TXN105417,1896.31,2026-03-24 18:02:30,Mumbai,Android,Electronics,Merchant-Payment,5163,0,18,0,0
TXN105418,3376.73,2026-03-29 18:31:30,Delhi,Android,Gambling,QR-Scan,6841,0,18,0,0
TXN105419,1933.71,2026-03-27 07:26:30,Hyderabad,iOS,Entertainment,Merchant-Payment,3812,0,7,0,0
TXN105420,1067.56,2026-03-30 12:24:30,Bangalore,Android,Entertainment,Merchant-Payment,3307,0,12,0,0
TXN105421,1851.48,2026-03-28 16:55:30,Bangalore,Old Android,Entertainment,QR-Scan,8638,0,16,0,0
TXN105422,18425.29,2026-03-29 17:47:30,Delhi,iOS,Entertainment,QR-Scan,8705,1,17,0,0
TXN105423,2647.61,2026-03-25 20:20:30,Bangalore,iOS,Transfer,Merchant-Payment,9182,0,20,0,0
TXN105424,2941.35,2026-03-30 11:53:30,Bangalore,Android,Jewelry,Peer-to-Peer,6357,0,11,0,0
TXN105425,4296.54,2026-03-27 16:26:30,Bangalore,Android,Entertainment,Peer-to-Peer,1402,0,16,0,0
TXN105426,20473.95,2026-03-30 20:27:30,International,Web,Jewelry,Peer-to-Peer,546,0,20,0,0
TXN105427,1382.73,2026-03-30 20:31:30,Hyderabad,Android,Entertainment,QR-Scan,2534,0,20,0,0
TXN105428,5717.24,2026-03-27 11:46:30,Mumbai,Android,Gambling,Peer-to-Peer,2010,0,11,0,0
TXN105429,6293.64,2026-03-29 18:49:30,International,Android,Entertainment,Peer-to-Peer,5902,0,18,0,0
TXN105430,4673.86,2026-03-25 10:23:30,Unknown,Android,Entertainment,Peer-to-Peer,4086,0,10,0,0
TXN105431,463.75,2026-03-30 07:31:30,International,iOS,Transfer,Peer-to-Peer,2216,0,7,0,0
TXN105432,5648.54,2026-03-30 02:29:30,Unknown,iOS,Entertainment,Peer-to-Peer,4986,0,2,1,0
TXN105433,331.2,2026-03-25 23:38:30,Unknown,Android,Electronics,QR-Scan,9020,0,23,1,0
TXN105434,4533.47,2026-03-28 21:18:30,Delhi,iOS,Transfer,QR-Scan,2185,0,21,0,0
TXN105435,6727.32,2026-03-27 22:21:30,Hyderabad,Android,Transfer,Merchant-Payment,1276,0,22,0,0
TXN105436,1184.75,2026-03-25 04:22:30,Unknown,Android,Gambling,QR-Scan,9709,0,4,1,1
TXN105437,9213.85,2026-03-27 14:00:30,Mumbai,iOS,Groceries,Merchant-Payment,9505,0,14,0,0
TXN105438,154.12,2026-03-26 13:03:30,Hyderabad,iOS,Gambling,Peer-to-Peer,5169,0,13,0,0
TXN105439,9283.5,2026-03-29 08:09:30,Unknown,Web,Entertainment,Merchant-Payment,3524,0,8,0,0
TXN105440,3083.98,2026-03-31 07:01:30,Hyderabad,iOS,Gambling,Peer-to-Peer,8708,0,7,0,0
TXN105441,1226.87,2026-03-27 05:41:30,Bangalore,Android,Transfer,Merchant-Payment,4784,0,5,1,0
TXN105442,718.07,2026-03-27 11:02:30,Hyderabad,Android,Jewelry,Peer-to-Peer,1020,0,11,0,0
TXN105443,15320.82,2026-03-30 00:03:30,International,Android,Groceries,QR-Scan,9488,1,0,1,1
TXN105444,377.21,2026-03-28 16:23:30,Mumbai,Android,Groceries,QR-Scan,7599,0,16,0,0
TXN105445,1110.05,2026-03-31 02:04:30,Bangalore,Android,Groceries,Merchant-Payment,1050,0,2,1,0
TXN105446,2137.19,2026-03-26 00:19:30,Delhi,iOS,Jewelry,Merchant-Payment,2341,0,0,1,1
TXN105447,4841.01,2026-03-26 13:22:30,Unknown,iOS,Electronics,Peer-to-Peer,7574,0,13,0,0
TXN105448,3935.1,2026-03-25 04:11:30,Delhi,Web,Transfer,QR-Scan,9450,0,4,1,0
TXN105449,671.34,2026-03-28 04:22:30,International,iOS,Jewelry,Merchant-Payment,2279,0,4,1,1
TXN105450,1710.54,2026-03-25 08:38:30,Mumbai,Android,Entertainment,Peer-to-Peer,2986,0,8,0,1
TXN105451,1363.98,2026-03-25 23:01:30,Hyderabad,Android,Groceries,Peer-to-Peer,5706,0,23,1,0
TXN105452,1201.09,2026-03-29 09:01:30,Unknown,Android,Transfer,Merchant-Payment,1145,0,9,0,0
TXN105453,2647.87,2026-03-25 02:06:30,Bangalore,iOS,Electronics,Merchant-Payment,7631,0,2,1,0
TXN105454,6087.51,2026-03-29 09:53:30,Hyderabad,Android,Gambling,Peer-to-Peer,706,0,9,0,0
TXN105455,1226.01,2026-03-25 08:24:30,Delhi,iOS,Gambling,Peer-to-Peer,2425,0,8,0,0
TXN105456,2283.89,2026-03-27 13:54:30,Bangalore,iOS,Jewelry,QR-Scan,1935,0,13,0,0
TXN105457,2479.01,2026-03-27 20:27:30,International,Android,Groceries,Merchant-Payment,2485,0,20,0,0
TXN105458,18744.53,2026-03-26 04:56:30,Delhi,iOS,Jewelry,QR-Scan,6997,0,4,1,1
TXN105459,15468.53,2026-03-28 09:40:30,Hyderabad,iOS,Entertainment,QR-Scan,1746,0,9,0,0
TXN105460,8050.63,2026-03-24 17:22:30,Mumbai,iOS,Groceries,QR-Scan,5765,0,17,0,0
TXN105461,1383.11,2026-03-25 05:25:30,International,Android,Groceries,Merchant-Payment,9162,0,5,1,0
TXN105462,352.31,2026-03-29 17:03:30,Delhi,iOS,Electronics,QR-Scan,2547,0,17,0,0
TXN105463,1905.6,2026-03-30 18:02:30,Mumbai,iOS,Groceries,Merchant-Payment,5629,0,18,0,0
TXN105464,1551.65,2026-03-25 11:48:30,Bangalore,Android,Electronics,Peer-to-Peer,778,0,11,0,0
TXN105465,3525.35,2026-03-29 18:31:30,International,Android,Electronics,QR-Scan,9526,0,18,0,0
